2;supply_node;1311.00;21.10;1116.00;5.01;0
2;bunker;1298.00;21.50;1130.00;5.45;0
2;bunker;1315.00;21.18;1128.00;3.29;0
2;bunker;1260.00;22.48;1112.00;5.95;0
2;bunker;1315.00;20.85;1120.00;2.33;0
2;bunker;1276.00;22.50;1116.00;3.89;0
2;bunker;1292.00;22.15;1132.00;1.73;0
2;bunker;1302.00;21.27;1113.00;4.40;0
2;bunker;1310.00;22.23;1150.00;0.78;0
2;bunker;1306.00;21.60;1133.00;2.34;0
2;bunker;1318.00;21.95;1139.00;0.18;0
2;anti_air_building;1280.00;22.38;1113.00;2.84;0
2;anti_air_building;1281.00;22.30;1124.00;5.50;0
2;anti_air_building;1291.00;22.30;1136.00;2.24;0
2;fuel_silo;1293.00;21.70;1113.00;6.02;0
2;radar_station;1263.00;22.52;1117.00;6.12;0
2;nuclear_reactor;1286.00;22.33;1128.00;3.96;0
3;arms_factory;1323.00;22.27;1095.00;0.55;0
3;arms_factory;1299.00;23.43;1091.00;3.21;0
3;arms_factory;1282.00;22.88;1083.00;4.77;0
3;arms_factory;1280.00;22.88;1085.00;1.16;0
3;arms_factory;1292.00;20.75;1068.00;5.28;0
3;arms_factory;1335.00;17.02;1076.00;0.20;0
3;industrial_complex;1325.00;20.70;1079.00;3.22;0
3;industrial_complex;1304.00;20.08;1069.00;5.88;0
3;industrial_complex;1307.00;17.73;1062.00;2.26;0
3;industrial_complex;1312.00;21.80;1108.00;0.11;0
3;industrial_complex;1280.00;21.75;1071.00;1.67;0
3;industrial_complex;1294.00;22.55;1100.00;5.79;0
3;air_base;1311.00;23.30;1095.00;0.71;0
3;supply_node;1311.00;22.70;1101.00;5.47;0
3;supply_node;1304.00;18.43;1062.00;2.12;0
3;supply_node;1285.00;20.00;1064.00;3.61;0
3;supply_node;1341.00;15.53;1084.00;1.36;0
3;supply_node;1284.00;23.10;1089.00;2.84;0
3;supply_node;1316.00;20.70;1075.00;5.77;0
3;supply_node;1293.00;22.50;1100.00;3.54;0
3;supply_node;1287.00;22.02;1075.00;5.01;0
3;supply_node;1331.00;18.93;1076.00;1.67;0
3;supply_node;1303.00;22.77;1082.00;4.25;0
3;supply_node;1319.00;23.00;1093.00;0.90;0
3;supply_node;1331.00;20.43;1089.00;3.84;0
3;bunker;1302.00;20.12;1068.00;3.89;0
3;bunker;1314.00;21.00;1076.00;1.73;0
3;bunker;1305.00;21.15;1074.00;4.40;0
3;bunker;1302.00;23.23;1095.00;0.78;0
3;bunker;1280.00;22.93;1086.00;2.34;0
3;bunker;1288.00;21.88;1074.00;0.18;0
3;bunker;1329.00;20.00;1073.00;2.84;0
3;bunker;1322.00;22.38;1099.00;5.50;0
3;bunker;1288.00;22.43;1102.00;2.24;0
3;bunker;1326.00;21.45;1088.00;3.45;0
3;bunker;1289.00;19.73;1064.00;1.29;0
3;bunker;1342.00;17.73;1088.00;2.85;0
3;anti_air_building;1283.00;23.02;1090.00;5.51;0
3;anti_air_building;1347.00;16.55;1089.00;1.90;0
3;anti_air_building;1301.00;21.58;1075.00;6.02;0
3;fuel_silo;1289.00;22.27;1105.00;2.41;0
3;radar_station;1303.00;21.85;1106.00;0.25;0
3;nuclear_reactor;1311.00;22.20;1105.00;1.45;0
4;arms_factory;1431.00;13.20;1118.00;4.77;0
4;arms_factory;1439.00;13.20;1129.00;1.16;0
4;arms_factory;1456.00;13.00;1113.00;5.28;0
4;arms_factory;1476.00;13.03;1113.00;0.20;0
4;arms_factory;1437.00;13.28;1113.00;3.22;0
4;arms_factory;1414.00;13.30;1133.00;5.88;0
4;industrial_complex;1395.00;11.82;1111.00;2.26;0
4;industrial_complex;1454.00;12.32;1093.00;0.11;0
4;industrial_complex;1448.00;13.15;1116.00;1.67;0
4;industrial_complex;1386.00;11.30;1107.00;5.79;0
4;industrial_complex;1395.00;13.30;1147.00;0.71;0
4;industrial_complex;1390.00;12.82;1128.00;4.83;0
4;air_base;1446.00;13.50;1101.00;0.11;0
4;supply_node;1482.00;13.50;1097.00;3.61;0
4;supply_node;1392.00;13.07;1133.00;1.36;0
4;supply_node;1449.00;13.10;1116.00;2.84;0
4;supply_node;1411.00;13.25;1128.00;5.77;0
4;supply_node;1454.00;12.12;1087.00;3.54;0
4;supply_node;1413.00;13.12;1108.00;5.01;0
4;supply_node;1390.00;12.45;1122.00;1.67;0
4;supply_node;1459.00;13.00;1101.00;4.25;0
4;supply_node;1420.00;13.15;1143.00;0.90;0
4;supply_node;1405.00;13.23;1143.00;3.84;0
4;supply_node;1470.00;13.03;1088.00;0.14;0
4;supply_node;1442.00;12.78;1096.00;3.08;0
4;supply_node;1425.00;13.18;1101.00;4.56;0
4;supply_node;1382.00;11.18;1107.00;2.31;0
4;supply_node;1399.00;11.88;1108.00;5.25;0
4;supply_node;1469.00;12.75;1111.00;0.45;0
4;supply_node;1430.00;13.50;1114.00;4.49;0
4;supply_node;1439.00;13.20;1126.00;5.96;0
4;supply_node;1424.00;13.10;1130.00;2.61;0
4;supply_node;1432.00;13.23;1142.00;5.20;0
4;supply_node;1388.00;13.35;1143.00;1.85;0
4;bunker;1416.00;13.57;1116.00;2.85;0
4;bunker;1430.00;13.30;1111.00;5.51;0
4;bunker;1446.00;13.30;1111.00;1.90;0
4;bunker;1427.00;13.20;1106.00;6.02;0
4;bunker;1391.00;11.45;1100.00;6.12;0
4;bunker;1392.00;12.40;1118.00;3.96;0
4;bunker;1449.00;13.45;1107.00;1.80;0
4;bunker;1388.00;12.85;1129.00;4.46;0
4;bunker;1381.00;10.90;1102.00;6.03;0
4;bunker;1410.00;13.35;1135.00;2.41;0
4;bunker;1448.00;12.15;1091.00;0.25;0
4;bunker;1436.00;13.12;1135.00;1.45;0
4;bunker;1468.00;12.70;1119.00;4.47;0
4;bunker;1489.00;13.30;1096.00;0.85;0
4;bunker;1427.00;13.10;1129.00;3.52;0
4;bunker;1452.00;12.32;1093.00;5.08;0
4;bunker;1420.00;13.10;1144.00;2.92;0
4;bunker;1437.00;13.20;1132.00;5.58;0
4;bunker;1400.00;12.80;1138.00;1.96;0
4;bunker;1386.00;14.35;1144.00;4.98;0
4;bunker;1472.00;13.10;1093.00;6.19;0
4;anti_air_building;1399.00;13.23;1147.00;4.03;0
4;anti_air_building;1443.00;12.25;1091.00;0.41;0
4;anti_air_building;1438.00;13.20;1129.00;1.97;0
4;fuel_silo;1481.00;13.20;1109.00;0.92;0
4;radar_station;1447.00;13.20;1116.00;2.48;0
4;nuclear_reactor;1411.00;13.25;1128.00;5.14;0
5;arms_factory;1532.00;11.28;1110.00;5.28;0
5;arms_factory;1473.00;12.60;1138.00;0.20;0
5;arms_factory;1520.00;11.73;1119.00;3.22;0
5;arms_factory;1474.00;12.40;1146.00;5.88;0
5;arms_factory;1534.00;11.30;1124.00;2.26;0
5;arms_factory;1522.00;11.55;1127.00;0.11;0
5;industrial_complex;1444.00;12.70;1149.00;1.67;0
5;industrial_complex;1533.00;11.23;1135.00;5.79;0
5;industrial_complex;1520.00;11.60;1140.00;0.71;0
5;industrial_complex;1490.00;12.80;1128.00;4.83;0
5;industrial_complex;1507.00;12.40;1114.00;0.11;0
5;industrial_complex;1496.00;12.40;1133.00;2.78;0
5;air_base;1512.00;12.28;1112.00;5.44;0
5;supply_node;1486.00;12.65;1134.00;2.84;0
5;supply_node;1519.00;11.85;1098.00;5.77;0
5;supply_node;1529.00;11.23;1117.00;3.54;0
5;supply_node;1449.00;12.55;1148.00;5.01;0
5;supply_node;1526.00;11.40;1144.00;1.67;0
5;supply_node;1491.00;13.18;1114.00;4.25;0
5;supply_node;1470.00;12.55;1145.00;0.90;0
5;supply_node;1509.00;12.30;1128.00;3.84;0
5;supply_node;1474.00;12.70;1126.00;0.14;0
5;supply_node;1502.00;13.00;1096.00;3.08;0
5;supply_node;1493.00;12.28;1143.00;4.56;0
5;supply_node;1511.00;11.88;1145.00;2.31;0
5;supply_node;1529.00;11.55;1104.00;5.25;0
5;supply_node;1506.00;12.50;1106.00;0.45;0
5;supply_node;1517.00;11.95;1110.00;4.49;0
5;supply_node;1460.00;12.75;1129.00;5.96;0
5;supply_node;1450.00;12.78;1136.00;2.61;0
5;supply_node;1528.00;11.20;1133.00;5.20;0
5;bunker;1473.00;12.45;1145.00;1.29;0
5;bunker;1503.00;12.40;1126.00;2.85;0
5;bunker;1450.00;12.78;1134.00;5.51;0
5;bunker;1526.00;11.60;1113.00;1.90;0
5;bunker;1514.00;12.10;1109.00;6.02;0
5;bunker;1500.00;12.75;1109.00;6.12;0
5;bunker;1515.00;11.90;1102.00;3.96;0
5;bunker;1529.00;11.15;1128.00;1.80;0
5;bunker;1511.00;11.90;1144.00;4.46;0
5;bunker;1488.00;12.85;1130.00;6.03;0
5;bunker;1509.00;12.50;1097.00;2.41;0
5;bunker;1532.00;11.28;1107.00;0.25;0
5;bunker;1462.00;12.70;1131.00;1.45;0
5;bunker;1474.00;12.55;1132.00;4.47;0
5;bunker;1532.00;11.12;1147.00;0.85;0
5;bunker;1450.00;12.32;1151.00;3.52;0
5;bunker;1491.00;12.30;1146.00;5.08;0
5;bunker;1501.00;12.70;1104.00;2.92;0
5;anti_air_building;1516.00;11.70;1147.00;5.58;0
5;anti_air_building;1521.00;11.62;1128.00;1.96;0
5;anti_air_building;1534.00;11.23;1106.00;4.98;0
5;fuel_silo;1491.00;12.80;1124.00;2.47;0
5;radar_station;1514.00;12.10;1093.00;5.14;0
5;nuclear_reactor;1471.00;12.45;1144.00;0.41;0
6;arms_factory;1551.00;11.25;1099.00;3.22;0
6;arms_factory;1557.00;10.80;1090.00;5.88;0
6;arms_factory;1584.00;12.32;1106.00;2.26;0
6;arms_factory;1542.00;11.62;1143.00;0.11;0
6;arms_factory;1574.00;11.23;1082.00;1.67;0
6;arms_factory;1577.00;11.20;1088.00;5.79;0
6;industrial_complex;1553.00;12.18;1110.00;0.71;0
6;industrial_complex;1558.00;13.18;1122.00;4.83;0
6;industrial_complex;1558.00;10.80;1096.00;0.11;0
6;industrial_complex;1540.00;11.15;1098.00;2.78;0
6;industrial_complex;1556.00;12.88;1134.00;5.44;0
6;industrial_complex;1585.00;11.40;1099.00;2.17;0
6;air_base;1551.00;10.90;1088.00;3.38;0
6;supply_node;1548.00;12.95;1138.00;3.54;0
6;supply_node;1540.00;11.12;1096.00;5.01;0
6;supply_node;1574.00;13.05;1108.00;1.67;0
6;supply_node;1553.00;10.90;1086.00;4.25;0
6;supply_node;1588.00;11.57;1090.00;0.90;0
6;supply_node;1563.00;10.73;1076.00;3.84;0
6;supply_node;1565.00;10.82;1094.00;0.14;0
6;supply_node;1543.00;12.25;1119.00;3.08;0
6;supply_node;1563.00;12.93;1124.00;4.56;0
6;supply_node;1549.00;11.98;1105.00;2.31;0
6;bunker;1557.00;10.80;1086.00;2.34;0
6;bunker;1543.00;11.75;1106.00;0.18;0
6;bunker;1545.00;12.57;1138.00;2.84;0
6;bunker;1542.00;11.10;1094.00;5.50;0
6;bunker;1571.00;12.38;1106.00;2.24;0
6;bunker;1560.00;10.80;1101.00;3.45;0
6;bunker;1580.00;11.20;1092.00;1.29;0
6;bunker;1565.00;12.18;1128.00;2.85;0
6;bunker;1563.00;10.65;1074.00;5.51;0
6;bunker;1551.00;12.62;1115.00;1.90;0
6;anti_air_building;1539.00;11.15;1094.00;6.02;0
6;anti_air_building;1543.00;12.55;1132.00;6.12;0
6;anti_air_building;1557.00;13.28;1129.00;3.96;0
6;fuel_silo;1548.00;12.07;1106.00;1.45;0
6;radar_station;1559.00;13.12;1118.00;4.47;0
6;nuclear_reactor;1576.00;13.55;1111.00;0.85;0
7;arms_factory;2299.00;10.50;1137.00;2.26;0
7;arms_factory;2298.00;10.40;1140.00;0.11;0
7;arms_factory;2337.00;11.45;1097.00;1.67;0
7;arms_factory;2345.00;14.05;1103.00;5.79;0
7;arms_factory;2346.00;17.02;1143.00;0.71;0
7;arms_factory;2320.00;11.30;1110.00;4.83;0
7;industrial_complex;2327.00;11.12;1114.00;0.11;0
7;industrial_complex;2327.00;11.85;1089.00;2.78;0
7;industrial_complex;2311.00;10.50;1130.00;5.44;0
7;industrial_complex;2354.00;11.30;1130.00;2.17;0
7;industrial_complex;2338.00;16.80;1134.00;3.38;0
7;industrial_complex;2326.00;11.60;1102.00;1.22;0
7;air_base;2300.00;10.30;1147.00;5.34;0
7;supply_node;2296.00;10.38;1140.00;1.67;0
7;supply_node;2335.00;10.80;1085.00;4.25;0
7;supply_node;2313.00;10.70;1123.00;0.90;0
7;supply_node;2342.00;17.02;1111.00;3.84;0
7;supply_node;2343.00;17.27;1136.00;0.14;0
7;supply_node;2324.00;10.55;1144.00;3.08;0
7;supply_node;2324.00;11.60;1104.00;4.56;0
7;bunker;2341.00;13.05;1100.00;0.78;0
7;bunker;2347.00;15.48;1130.00;2.34;0
7;bunker;2320.00;11.10;1114.00;0.18;0
7;bunker;2309.00;10.73;1123.00;2.84;0
7;bunker;2299.00;10.80;1130.00;5.50;0
7;bunker;2339.00;10.50;1084.00;2.24;0
7;bunker;2334.00;10.53;1150.00;3.45;0
7;anti_air_building;2348.00;15.10;1132.00;1.29;0
7;anti_air_building;2351.00;13.75;1135.00;2.85;0
7;anti_air_building;2298.00;10.30;1145.00;5.51;0
7;fuel_silo;2297.00;10.43;1137.00;4.46;0
7;radar_station;2315.00;11.23;1111.00;6.03;0
7;nuclear_reactor;2316.00;10.85;1116.00;2.41;0
8;arms_factory;2385.00;10.25;1137.00;1.67;0
8;arms_factory;2398.00;15.15;1141.00;5.79;0
8;arms_factory;2414.00;10.62;1130.00;0.71;0
8;arms_factory;2368.00;9.95;1135.00;4.83;0
8;arms_factory;2377.00;10.10;1147.00;0.11;0
8;arms_factory;2401.00;10.20;1128.00;2.78;0
8;industrial_complex;2358.00;10.45;1132.00;5.44;0
8;industrial_complex;2408.00;16.48;1139.00;2.17;0
8;industrial_complex;2413.00;16.52;1150.00;3.38;0
8;industrial_complex;2399.00;14.30;1139.00;1.22;0
8;industrial_complex;2375.00;9.98;1144.00;5.34;0
8;industrial_complex;2414.00;17.00;1147.00;5.45;0
8;air_base;2365.00;9.90;1130.00;3.29;0
8;supply_node;2372.00;10.00;1137.00;0.90;0
8;supply_node;2408.00;17.10;1144.00;3.84;0
8;supply_node;2397.00;10.20;1131.00;0.14;0
8;bunker;2386.00;10.28;1138.00;1.73;0
8;bunker;2401.00;10.30;1133.00;4.40;0
8;bunker;2416.00;16.85;1140.00;0.78;0
8;anti_air_building;2371.00;10.00;1136.00;2.34;0
8;anti_air_building;2391.00;11.78;1144.00;0.18;0
8;anti_air_building;2385.00;10.20;1132.00;2.84;0
8;fuel_silo;2389.00;10.15;1131.00;5.51;0
8;radar_station;2358.00;10.45;1132.00;1.90;0
8;nuclear_reactor;2408.00;16.48;1139.00;6.02;0
9;arms_factory;2447.00;10.75;1123.00;0.71;0
9;arms_factory;2407.00;10.93;1122.00;4.83;0
9;arms_factory;2448.00;11.65;1113.00;0.11;0
9;arms_factory;2441.00;12.05;1104.00;2.78;0
9;arms_factory;2426.00;11.57;1137.00;5.44;0
9;arms_factory;2428.00;10.78;1125.00;2.17;0
9;industrial_complex;2438.00;10.85;1122.00;3.38;0
9;industrial_complex;2455.00;10.23;1149.00;1.22;0
9;industrial_complex;2445.00;10.20;1139.00;5.34;0
9;industrial_complex;2416.00;11.68;1115.00;5.45;0
9;industrial_complex;2426.00;11.82;1098.00;3.29;0
9;industrial_complex;2455.00;10.50;1134.00;5.95;0
9;air_base;2434.00;10.70;1127.00;2.33;0
9;supply_node;2451.00;10.25;1132.00;0.14;0
9;supply_node;2437.00;11.82;1109.00;3.08;0
9;supply_node;2417.00;11.75;1114.00;4.56;0
9;supply_node;2432.00;10.10;1136.00;2.31;0
9;supply_node;2449.00;10.10;1145.00;5.25;0
9;bunker;2432.00;11.15;1119.00;0.18;0
9;bunker;2446.00;10.05;1146.00;2.84;0
9;bunker;2429.00;10.00;1139.00;5.50;0
9;bunker;2412.00;11.23;1120.00;2.24;0
9;bunker;2456.00;10.45;1139.00;3.45;0
9;anti_air_building;2451.00;10.25;1130.00;1.29;0
9;anti_air_building;2422.00;10.62;1130.00;2.85;0
9;anti_air_building;2420.00;11.35;1117.00;5.51;0
9;fuel_silo;2443.00;9.90;1145.00;4.46;0
9;radar_station;2443.00;10.10;1139.00;6.03;0
9;nuclear_reactor;2407.00;12.28;1111.00;2.41;0
10;arms_factory;2267.00;12.78;1140.00;0.11;0
10;arms_factory;2205.00;11.20;1100.00;2.78;0
10;arms_factory;2247.00;14.28;1101.00;5.44;0
10;arms_factory;2269.00;14.03;1111.00;2.17;0
10;arms_factory;2271.00;14.78;1114.00;3.38;0
10;arms_factory;2262.00;17.30;1127.00;1.22;0
10;industrial_complex;2213.00;11.30;1090.00;5.34;0
10;industrial_complex;2229.00;11.70;1092.00;5.45;0
10;industrial_complex;2237.00;12.48;1120.00;3.29;0
10;industrial_complex;2252.00;14.23;1102.00;5.95;0
10;industrial_complex;2263.00;13.45;1106.00;2.33;0
10;industrial_complex;2223.00;11.25;1080.00;3.89;0
10;air_base;2225.00;11.30;1083.00;1.73;0
10;supply_node;2215.00;11.30;1090.00;4.56;0
10;supply_node;2277.00;18.12;1124.00;2.31;0
10;supply_node;2237.00;14.60;1105.00;5.25;0
10;supply_node;2260.00;14.28;1108.00;0.45;0
10;supply_node;2218.00;10.55;1118.00;4.49;0
10;supply_node;2251.00;17.23;1126.00;5.96;0
10;supply_node;2275.00;12.15;1138.00;2.61;0
10;bunker;2254.00;15.40;1110.00;3.45;0
10;bunker;2270.00;17.52;1126.00;1.29;0
10;bunker;2232.00;12.12;1115.00;2.85;0
10;bunker;2227.00;10.88;1119.00;5.51;0
10;bunker;2233.00;12.25;1091.00;1.90;0
10;bunker;2281.00;11.57;1136.00;6.02;0
10;bunker;2243.00;16.50;1122.00;6.12;0
10;anti_air_building;2261.00;13.70;1104.00;3.96;0
10;anti_air_building;2218.00;10.10;1124.00;1.80;0
10;anti_air_building;2211.00;11.30;1082.00;4.46;0
10;fuel_silo;2226.00;11.62;1096.00;0.85;0
10;radar_station;2226.00;11.90;1099.00;3.52;0
10;nuclear_reactor;2216.00;11.40;1103.00;5.08;0
11;arms_factory;2482.00;10.05;1132.00;5.44;0
11;arms_factory;2456.00;11.73;1114.00;2.17;0
11;arms_factory;2469.00;10.40;1135.00;3.38;0
11;arms_factory;2466.00;11.35;1113.00;1.22;0
11;arms_factory;2500.00;10.80;1120.00;5.34;0
11;arms_factory;2460.00;11.60;1115.00;5.45;0
11;industrial_complex;2505.00;11.50;1122.00;3.29;0
11;industrial_complex;2496.00;12.98;1090.00;5.95;0
11;industrial_complex;2484.00;10.30;1122.00;2.33;0
11;industrial_complex;2503.00;12.20;1107.00;3.89;0
11;industrial_complex;2504.00;11.45;1124.00;1.73;0
11;industrial_complex;2515.00;12.20;1109.00;4.40;0
11;air_base;2477.00;11.10;1105.00;0.78;0
11;supply_node;2501.00;12.20;1100.00;5.25;0
11;supply_node;2472.00;10.28;1136.00;0.45;0
11;supply_node;2490.00;10.20;1121.00;4.49;0
11;supply_node;2511.00;13.03;1126.00;5.96;0
11;supply_node;2467.00;11.32;1113.00;2.61;0
11;bunker;2503.00;12.70;1098.00;3.45;0
11;bunker;2476.00;11.15;1103.00;1.29;0
11;bunker;2520.00;12.10;1130.00;2.85;0
11;bunker;2468.00;10.38;1137.00;5.51;0
11;bunker;2493.00;10.23;1132.00;1.90;0
11;anti_air_building;2505.00;11.85;1136.00;6.02;0
11;anti_air_building;2482.00;10.05;1132.00;6.12;0
11;anti_air_building;2502.00;11.57;1135.00;3.96;0
11;fuel_silo;2496.00;12.98;1090.00;1.45;0
11;radar_station;2484.00;10.30;1122.00;4.47;0
11;nuclear_reactor;2504.00;12.28;1107.00;0.85;0
12;arms_factory;175.00;15.28;1074.00;3.38;0
12;arms_factory;158.00;16.08;1083.00;1.22;0
12;arms_factory;167.00;10.30;1119.00;5.34;0
12;arms_factory;199.00;10.70;1111.00;5.45;0
12;arms_factory;197.00;10.80;1109.00;3.29;0
12;arms_factory;227.00;10.30;1139.00;5.95;0
12;industrial_complex;222.00;10.28;1111.00;2.33;0
12;industrial_complex;225.00;10.20;1107.00;3.89;0
12;industrial_complex;181.00;16.90;1078.00;1.73;0
12;industrial_complex;231.00;10.70;1129.00;4.40;0
12;industrial_complex;173.00;10.23;1123.00;0.78;0
12;industrial_complex;215.00;10.50;1115.00;2.34;0
12;air_base;185.00;11.20;1106.00;0.18;0
12;supply_node;182.00;11.12;1099.00;4.49;0
12;supply_node;176.00;17.50;1079.00;5.96;0
12;supply_node;220.00;10.48;1129.00;2.61;0
12;supply_node;153.00;16.90;1081.00;5.20;0
12;supply_node;202.00;17.25;1087.00;1.85;0
12;supply_node;173.00;10.30;1121.00;4.79;0
12;supply_node;195.00;10.40;1125.00;1.09;0
12;supply_node;224.00;10.20;1105.00;4.03;0
12;supply_node;161.00;10.20;1104.00;5.50;0
12;supply_node;205.00;10.43;1106.00;3.26;0
12;bunker;205.00;10.43;1109.00;3.96;0
12;bunker;210.00;10.43;1129.00;1.80;0
12;bunker;154.00;15.32;1084.00;4.46;0
12;bunker;215.00;10.20;1102.00;6.03;0
12;bunker;167.00;10.48;1106.00;2.41;0
12;bunker;177.00;15.57;1087.00;0.25;0
12;bunker;200.00;10.43;1119.00;1.45;0
12;bunker;196.00;17.10;1090.00;4.47;0
12;bunker;169.00;11.62;1091.00;0.85;0
12;bunker;182.00;10.50;1119.00;3.52;0
12;anti_air_building;204.00;17.00;1093.00;5.08;0
12;anti_air_building;213.00;15.88;1090.00;2.92;0
12;anti_air_building;200.00;10.50;1103.00;5.58;0
12;fuel_silo;218.00;10.50;1121.00;1.97;0
12;radar_station;197.00;10.32;1126.00;4.63;0
12;nuclear_reactor;210.00;10.38;1107.00;2.47;0
13;arms_factory;707.00;10.40;1193.00;5.34;0
13;arms_factory;692.00;10.70;1174.00;5.45;0
13;arms_factory;714.00;10.48;1193.00;3.29;0
13;arms_factory;699.00;10.55;1174.00;5.95;0
13;arms_factory;683.00;10.40;1114.00;2.33;0
13;arms_factory;705.00;10.35;1174.00;3.89;0
13;industrial_complex;690.00;10.00;1114.00;1.73;0
13;industrial_complex;678.00;10.50;1115.00;4.40;0
13;industrial_complex;681.00;10.43;1115.00;0.78;0
13;industrial_complex;707.00;10.40;1194.00;2.34;0
13;industrial_complex;711.00;10.32;1194.00;0.18;0
13;industrial_complex;714.00;10.43;1194.00;2.84;0
13;air_base;686.00;10.40;1195.00;5.50;0
13;supply_node;693.00;10.55;1172.00;2.61;0
13;supply_node;659.00;10.20;1094.00;5.20;0
13;supply_node;657.00;10.38;1116.00;1.85;0
13;supply_node;699.00;10.50;1196.00;4.79;0
13;supply_node;727.00;10.40;1178.00;1.09;0
13;supply_node;679.00;10.70;1145.00;4.03;0
13;supply_node;684.00;10.43;1122.00;5.50;0
13;supply_node;705.00;10.35;1150.00;3.26;0
13;supply_node;735.00;10.28;1195.00;6.20;0
13;supply_node;685.00;10.32;1092.00;1.39;0
13;bunker;690.00;10.43;1196.00;4.46;0
13;bunker;673.00;10.45;1113.00;6.03;0
13;bunker;642.00;10.75;1089.00;2.41;0
13;bunker;730.00;10.05;1169.00;0.25;0
13;bunker;697.00;10.23;1133.00;1.45;0
13;bunker;738.00;10.30;1196.00;4.47;0
13;bunker;664.00;11.10;1140.00;0.85;0
13;bunker;703.00;10.50;1183.00;3.52;0
13;bunker;687.00;10.48;1131.00;5.08;0
13;bunker;678.00;10.45;1099.00;2.92;0
13;anti_air_building;689.00;10.40;1197.00;5.58;0
13;anti_air_building;692.00;10.43;1197.00;1.96;0
13;anti_air_building;695.00;10.45;1197.00;4.98;0
13;fuel_silo;674.00;10.80;1121.00;2.47;0
13;radar_station;677.00;10.70;1121.00;5.14;0
13;nuclear_reactor;685.00;10.32;1198.00;0.41;0
14;arms_factory;498.00;11.30;1101.00;3.29;0
14;arms_factory;500.00;11.30;1101.00;5.95;0
14;arms_factory;502.00;11.30;1101.00;2.33;0
